категория,CLIENT_ID,fin_segment,first_prod_ddateid,first_prod,age,gender,cnt_zp,cnt_open_zp,cnt_deb,cnt_open_deb,rest_debet_card,rest_safe,cnt_cc,cnt_cc_with_lim,rest_cc_limit,cnt_csf,cnt_active_csf,rest_csf_start,cnt_pil,cnt_active_pil,rest_pil_start,cnt_depo,cnt_active_depo,rest_depo_now,cnt_cash,cnt_pos,cnt_easy_installment,flg_currency
не оформили PIL,1640,,20131011,CSF,37,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1641,5,20131011,CSF,32,M,0,0,0,0,0.00,0.00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1642,2,20131012,CC,55,M,0,0,0,0,0.00,0.00,2,1,12400,1,0,0,0,0,0,0,0,0,1,0,0,Нет
оформили PIL,1643,2,20120525,CSF,37,M,0,0,1,0,0.00,0.00,5,1,11200,1,0,0,5,2,128264.53,0,0,0,1,0,0,Нет
не оформили PIL,1644,0,20131013,CSF,69,F,0,0,0,0,0.00,0.00,1,1,6150,1,0,0,0,0,0,0,0,0,0,7,0,Нет
не оформили PIL,1645,0,20131014,CC,57,M,0,0,0,0,0.00,0.00,1,1,16500,0,0,0,0,0,0,0,0,0,4,0,0,Нет
не оформили PIL,1646,,20131014,DEB,54,M,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1647,0,20131014,CC,35,F,0,0,0,0,0.00,0.00,1,1,15000,0,0,0,0,0,0,0,0,0,2,0,0,Нет
не оформили PIL,1648,0,20131014,CC,32,F,0,0,0,0,0.00,0.00,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1649,,20131014,CSF,32,M,0,0,0,0,0.00,0.00,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1650,2,20140808,DEB,42,F,0,0,1,0,0.00,0.00,2,0,0,2,0,0,2,2,173309.03,0,0,0,0,0,0,Нет
не оформили PIL,1651,2,20131015,PF,54,M,0,0,3,1,"6,731.39",0.00,3,2,49950,0,0,0,1,1,20250,0,0,0,34,68,0,Нет
не оформили PIL,1652,,20131015,DEB,51,M,0,0,1,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1653,0,20131015,CC,50,F,2,1,0,0,85.70,0.00,1,1,8000,0,0,0,0,0,0,0,0,0,1,36,0,Нет
не оформили PIL,1654,,20131015,CC,45,F,0,0,0,0,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1655,0,20131016,DEPO,56,F,1,1,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1,440.37873,0,0,0,Нет
не оформили PIL,1656,0,20131016,DEPO,38,M,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,2,2,64.88224,0,0,0,Нет
оформили PIL,1657,0,20120527,CSF,29,M,0,0,1,0,0.00,0.00,3,1,22000,2,0,0,1,1,52342.68,0,0,0,0,5,0,Нет
оформили PIL,1658,2,20120527,DEB,55,F,0,0,5,1,0.00,0.00,7,2,26900,4,0,0,7,1,75250,0,0,0,0,2,0,Нет
не оформили PIL,1659,0,20131017,CC,67,F,0,0,0,0,0.00,0.00,1,1,7200,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1660,2,20131017,CC,66,M,0,0,2,2,"1,233.92",0.00,3,2,59450,0,0,0,1,0,0,0,0,0,1,75,0,Нет
не оформили PIL,1661,,20131017,PIL,48,M,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1662,0,20131017,CC,45,F,0,0,0,0,0.00,0.00,1,1,7500,0,0,0,0,0,0,0,0,0,0,2,0,Нет
оформили PIL,1663,0,20120528,DEB,53,M,0,0,5,3,0.00,0.00,3,1,5000,0,0,0,2,0,0,0,0,0,1,0,0,Нет
оформили PIL,1664,1,20120528,DEB,44,M,0,0,3,0,0.00,0.00,2,1,1000,0,0,0,2,1,30800,0,0,0,0,0,0,Нет
оформили PIL,1665,2,20120531,CSF,55,M,1,1,3,0,98.71,0.00,6,2,57950,2,0,0,4,1,80250,0,0,0,28,125,0,Нет
оформили PIL,1666,2,20120531,CSF,34,F,0,0,1,0,0.00,0.00,6,1,49600,2,0,0,1,0,0,0,0,0,5,10,0,Нет
оформили PIL,1667,2,20181108,CSF,41,M,0,0,1,1,73.16,0.00,2,1,9200,1,0,0,2,1,20970,0,0,0,0,7,0,Нет
не оформили PIL,1668,,20131018,CSF,68,F,0,0,2,0,0.00,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1669,0,20131018,CC,57,F,0,0,0,0,0.00,0.00,1,1,12050,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1670,2,20131018,CC,43,M,0,0,0,0,0.00,0.00,1,1,19200,0,0,0,0,0,0,0,0,0,4,0,0,Нет
не оформили PIL,1671,1,20131018,CSF,34,M,0,0,0,0,0.00,0.00,1,1,27000,1,0,0,0,0,0,0,0,0,10,21,0,Нет
оформили PIL,1672,0,20120605,CSF,60,F,0,0,2,1,0.00,0.00,2,0,0,1,0,0,1,1,28600,0,0,0,0,0,0,Нет
оформили PIL,1673,3,20120605,DEB,45,M,0,0,2,0,0.00,0.00,4,1,27600,2,0,0,2,1,46023.78,0,0,0,1,81,0,Нет
не оформили PIL,1674,0,20131020,CSF,44,M,0,0,0,0,0.00,0.00,1,1,8700,2,0,0,0,0,0,0,0,0,7,6,0,Нет
оформили PIL,1675,1,20120605,CSF,45,F,0,0,0,0,0.00,0.00,2,1,5000,1,0,0,2,1,12350,0,0,0,0,0,0,Нет
не оформили PIL,1676,,20131021,CC,51,F,0,0,1,0,0.00,0.00,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1677,1,20131021,CC,48,M,0,0,0,0,0.00,0.00,1,1,13500,0,0,0,0,0,0,0,0,0,0,3,0,Нет
не оформили PIL,1678,,20131021,CSF,36,F,0,0,0,0,0.00,0.00,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1679,2,20120606,CSF,40,F,0,0,1,0,0.00,0.00,4,1,15350,3,0,0,3,1,63170,0,0,0,4,8,0,Нет
не оформили PIL,1680,5,20131022,CSF,65,F,0,0,1,0,0.00,0.00,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1681,0,20131022,CC,38,F,0,0,0,0,0.00,0.00,1,1,11600,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1682,0,20120606,CSF,64,F,0,0,2,0,0.00,0.00,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Нет
оформили PIL,1683,0,20120607,DEB,63,F,0,0,3,0,0.00,0.00,3,1,17800,3,1,"12,227",2,1,16060,0,0,0,0,1,0,Нет
не оформили PIL,1684,1,20131023,PIL,53,M,0,0,2,1,"1,872.40",0.00,1,0,0,0,0,0,1,0,0,0,0,0,23,117,0,Нет
не оформили PIL,1685,1,20131023,CC,47,F,0,0,0,0,0.00,0.00,1,1,20600,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1686,2,20120607,DEB,45,M,0,0,3,0,0.00,0.00,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,Нет
оформили PIL,1687,1,20120607,DEB,27,F,0,0,1,0,0.00,0.00,2,0,0,0,0,0,2,1,15111.06,0,0,0,0,0,0,Нет
не оформили PIL,1688,1,20131024,CC,60,M,0,0,0,0,0.00,0.00,4,1,15750,0,0,0,1,0,0,0,0,0,1,1,0,Нет
не оформили PIL,1689,0,20131024,DEB,54,F,0,0,1,0,0.00,0.00,1,1,7500,1,0,0,0,0,0,0,0,0,4,7,0,Нет
не оформили PIL,1690,5,20131024,CSF,45,F,0,0,2,0,0.00,0.00,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1691,0,20131024,CSF,41,F,0,0,0,0,0.00,0.00,1,1,10500,1,0,0,0,0,0,0,0,0,0,6,0,Нет
не оформили PIL,1692,5,20131024,CC,38,M,0,0,1,1,0.00,0.00,3,1,20700,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1693,0,20131024,CC,30,F,0,0,0,0,0.00,0.00,3,1,19650,0,0,0,1,0,0,0,0,0,0,1,0,Нет
оформили PIL,1694,2,20120607,CSF,56,F,0,0,0,0,0.00,0.00,4,0,0,4,0,0,3,1,60000,0,0,0,0,0,0,Нет
оформили PIL,1695,2,20130710,CC,39,M,0,0,1,0,0.00,0.00,5,2,64100,0,0,0,4,2,200425.93,0,0,0,44,6,0,Нет
оформили PIL,1696,2,20120609,CSF,57,M,0,0,0,0,0.00,0.00,4,1,33000,3,0,0,2,1,28676.35,0,0,0,4,7,0,Нет
оформили PIL,1697,2,20120611,DEB,35,F,0,0,1,0,0.00,0.00,3,2,59450,0,0,0,1,0,0,0,0,0,0,2,1,Нет
оформили PIL,1698,2,20120614,DEB,46,F,0,0,4,1,0.81,0.00,2,0,0,3,0,0,3,1,99999.9,0,0,0,0,1,0,Нет
не оформили PIL,1699,2,20131026,DEB,39,M,0,0,1,0,0.00,0.00,1,1,24700,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1700,1,20120614,CSF,43,F,0,0,1,1,0.00,0.00,4,0,0,1,0,0,2,1,52644.68,0,0,0,0,0,0,Нет
не оформили PIL,1701,0,20131027,CSF,46,F,0,0,1,0,0.00,0.00,1,1,20900,1,0,0,0,0,0,0,0,0,0,5,0,Нет
оформили PIL,1702,0,20120615,DEB,42,M,0,0,3,1,0.00,0.00,3,0,0,1,0,0,4,1,41050,0,0,0,1,0,0,Нет
оформили PIL,1703,2,20120615,DEB,49,F,1,1,2,1,"3,331.05",0.00,2,1,21000,0,0,0,1,0,0,0,0,0,9,6,0,Да
не оформили PIL,1704,0,20131028,DEB,51,F,0,0,3,0,0.00,0.00,1,1,13500,1,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1705,0,20131028,CC,44,F,0,0,0,0,0.00,0.00,2,1,9000,0,0,0,0,0,0,0,0,0,0,23,0,Нет
оформили PIL,1706,0,20120616,CSF,46,M,0,0,0,0,0.00,0.00,2,0,0,2,0,0,1,1,24250,0,0,0,0,0,0,Нет
оформили PIL,1707,1,20120617,CSF,42,M,0,0,0,0,0.00,0.00,2,2,31700,1,0,0,1,1,15470,0,0,0,4,30,0,Нет
не оформили PIL,1708,2,20131029,CC,56,M,0,0,0,0,0.00,0.00,2,2,59900,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1709,,20131029,DEB,30,F,0,0,1,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1710,2,20080625,CSF,56,M,0,0,1,0,0.00,0.00,3,2,38750,1,0,0,2,1,56508,0,0,0,13,80,0,Нет
оформили PIL,1711,0,20080806,CSF,43,F,0,0,1,0,0.00,0.00,3,1,16700,1,0,0,3,1,50250,1,0,0,0,0,0,Нет
оформили PIL,1712,2,20080723,CSF,40,F,0,0,1,0,0.00,0.00,3,1,11800,2,0,0,2,2,44920.8,0,0,0,0,0,0,Нет
не оформили PIL,1713,0,20131030,CC,33,F,0,0,0,0,0.00,0.00,2,2,47250,0,0,0,0,0,0,0,0,0,3,2,0,Нет
не оформили PIL,1714,5,20131031,CSF,68,F,0,0,0,0,0.00,0.00,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1715,2,20080331,CSF,37,M,0,0,0,0,0.00,0.00,2,2,12450,2,0,0,1,1,50948,0,0,0,0,0,0,Нет
оформили PIL,1716,5,20160506,CC,44,M,0,0,0,0,0.00,0.00,2,1,3000,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1717,0,20131101,CC,62,M,0,0,1,0,0.00,0.00,1,1,5700,1,0,0,1,0,0,0,0,0,5,5,0,Нет
оформили PIL,1718,2,20171007,CC,36,M,1,0,0,0,0.00,0.00,3,2,9050,0,0,0,2,1,113985.6,0,0,0,0,0,0,Нет
оформили PIL,1719,0,20181213,PIL,36,M,0,0,0,0,0.00,0.00,3,2,9250,0,0,0,3,1,93000,0,0,0,5,5,0,Нет
не оформили PIL,1720,5,20131102,CSF,61,M,0,0,2,0,0.00,0.00,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1721,2,20131102,CSF,58,M,1,1,0,0,33.24,0.00,1,1,22050,2,0,0,0,0,0,0,0,0,11,0,0,Нет
оформили PIL,1722,2,20080421,CSF,41,M,0,0,0,0,0.00,0.00,3,2,18100,3,0,0,1,1,51730,0,0,0,1,27,0,Нет
не оформили PIL,1723,0,20131104,CC,57,F,0,0,0,0,0.00,0.00,2,1,5200,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1724,1,20131104,CSF,51,F,0,0,2,0,0.00,0.00,2,1,8600,3,0,0,0,0,0,0,0,0,7,74,0,Нет
не оформили PIL,1725,2,20131104,CC,32,M,0,0,0,0,0.00,0.00,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1726,2,20120910,DEB,37,M,1,1,1,1,0.00,0.00,3,2,57700,0,0,0,2,1,60702.92,0,0,0,0,19,0,Нет
оформили PIL,1727,2,20080902,CSF,37,M,0,0,1,1,9.00,0.00,3,1,22100,3,0,0,2,0,0,0,0,0,0,7,0,Нет
не оформили PIL,1728,,20131105,PIL,52,F,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1729,,20131105,PIL,46,F,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1730,5,20131105,DEB,44,F,0,0,1,0,0.00,0.00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1731,1,20141011,CC,48,F,0,0,0,0,0.00,0.00,3,1,36750,0,0,0,1,1,46846.29,0,0,0,70,11,0,Нет
оформили PIL,1732,1,20120618,CSF,45,M,0,0,0,0,0.00,0.00,3,2,30150,1,0,0,2,1,50933.25,0,0,0,8,2,0,Нет
оформили PIL,1733,0,20120618,CSF,51,F,0,0,2,0,0.00,0.00,5,1,21000,3,0,0,5,1,32271.33,0,0,0,3,47,0,Нет
оформили PIL,1734,2,20120620,DEB,46,M,0,0,1,0,0.00,0.00,2,1,6850,1,0,0,1,1,50250,0,0,0,0,0,0,Нет
не оформили PIL,1735,2,20131107,CC,50,F,0,0,1,0,0.00,0.00,1,1,20100,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1736,2,20131107,CSF,41,F,0,0,0,0,0.00,0.00,2,1,23350,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1737,,20131107,CSF,37,F,0,0,1,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1738,0,20120620,CSF,55,F,0,0,1,0,0.00,0.00,2,2,16250,1,0,0,1,1,30000,0,0,0,5,0,0,Нет
оформили PIL,1739,1,20120620,CSF,41,F,0,0,2,1,91.60,0.00,3,3,37550,3,0,0,1,1,45055.38,0,0,0,4,12,0,Нет
оформили PIL,1740,0,20120620,CSF,66,F,0,0,0,0,0.00,0.00,2,1,1700,2,0,0,2,1,10112.87,0,0,0,0,0,0,Нет
не оформили PIL,1741,1,20131108,CSF,42,M,0,0,0,0,0.00,0.00,2,1,28200,1,0,0,0,0,0,0,0,0,9,9,0,Нет
не оформили PIL,1742,2,20131108,CC,29,M,0,0,2,1,0.00,0.00,2,1,41200,0,0,0,0,0,0,0,0,0,0,55,0,Нет
оформили PIL,1743,2,20180927,CC,62,M,0,0,1,1,70.94,0.00,2,2,82000,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1744,,20131109,CSF,44,F,0,0,0,0,0.00,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1745,2,20180920,CC,35,F,0,0,0,0,0.00,0.00,2,2,31200,0,0,0,1,1,50000,0,0,0,12,9,0,Нет
оформили PIL,1746,1,20120622,DEB,50,F,0,0,2,0,0.00,0.00,5,1,7000,2,0,0,4,2,99285.56,0,0,0,0,0,0,Нет
не оформили PIL,1747,1,20131111,CC,45,M,0,0,0,0,0.00,0.00,2,2,49950,0,0,0,0,0,0,0,0,0,0,17,0,Нет
не оформили PIL,1748,2,20131111,CC,42,M,0,0,1,1,5.00,0.00,2,2,45000,0,0,0,0,0,0,0,0,0,16,16,0,Нет
не оформили PIL,1749,1,20131111,CSF,38,F,0,0,0,0,0.00,0.00,2,2,21950,1,0,0,0,0,0,0,0,0,5,3,0,Нет
не оформили PIL,1750,2,20131112,CC,63,F,0,0,1,0,0.00,0.00,3,2,21450,1,0,0,2,1,101257.1,0,0,0,0,1,0,Нет
не оформили PIL,1751,,20131112,DEB,35,F,0,0,1,0,0.00,0.00,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1752,0,20120622,DEB,60,M,0,0,3,1,0.00,0.00,2,0,0,1,0,0,2,1,22410,0,0,0,0,0,0,Нет
не оформили PIL,1753,0,20131113,DEB,39,F,0,0,1,0,0.00,0.00,1,1,12000,0,0,0,0,0,0,0,0,0,2,5,0,Нет
не оформили PIL,1754,,20131113,DEB,37,M,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1755,2,20120622,CSF,29,M,0,0,1,1,0.66,0.00,2,2,49950,1,0,0,1,0,0,0,0,0,4,5,0,Нет
оформили PIL,1756,2,20120623,CSF,34,M,0,0,0,0,0.00,0.00,3,2,5500,4,0,0,1,1,21440,0,0,0,8,0,0,Нет
не оформили PIL,1757,2,20131114,DEB,50,M,1,1,1,0,"1,042.61",0.00,1,1,32650,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1758,2,20131116,CC,47,F,0,0,1,0,0.00,0.00,2,2,49950,1,0,0,1,0,0,0,0,0,5,0,0,Нет
оформили PIL,1759,2,20120626,CSF,45,M,0,0,0,0,0.00,0.00,4,2,25450,1,0,0,2,1,27024,0,0,0,13,51,0,Нет
оформили PIL,1760,1,20120628,CSF,40,F,0,0,1,0,0.00,0.00,3,2,14000,1,0,0,4,1,10000,0,0,0,0,0,0,Нет
оформили PIL,1761,2,20120702,CSF,47,F,0,0,4,0,0.00,0.00,4,0,0,3,0,0,4,1,87000,0,0,0,0,0,0,Нет
не оформили PIL,1762,1,20131118,CSF,54,M,0,0,0,0,0.00,0.00,1,1,9000,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1763,2,20131118,CC,36,F,0,0,0,0,0.00,0.00,1,1,21000,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1764,,20131118,DEB,36,F,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1765,2,20120702,DEB,47,F,0,0,2,0,0.00,0.00,7,0,0,1,0,0,7,1,51000,0,0,0,0,0,0,Нет
не оформили PIL,1766,,20131119,CC,64,M,0,0,0,0,0.00,0.00,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1767,,20131119,DEB,38,F,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1768,1,20120703,DEB,68,M,0,0,4,2,0.00,0.00,7,1,1800,1,0,0,6,1,50250,0,0,0,1,0,0,Нет
оформили PIL,1769,2,20120705,CSF,39,F,1,1,3,2,193.45,0.00,5,2,77500,2,0,0,5,1,99990,0,0,0,15,108,0,Нет
не оформили PIL,1770,2,20131120,CC,35,M,0,0,3,2,0.00,0.00,3,2,80000,0,0,0,1,0,0,0,0,0,0,116,0,Нет
оформили PIL,1771,2,20120705,CSF,50,F,0,0,0,0,0.00,0.00,3,1,24000,1,0,0,2,1,66550,0,0,0,1,0,0,Нет
оформили PIL,1772,2,20120705,CSF,32,M,0,0,1,1,0.00,0.00,5,2,17650,1,0,0,3,2,103055.8,0,0,0,3,0,0,Нет
оформили PIL,1773,0,20120706,DEB,59,F,0,0,2,1,0.00,0.00,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,Нет
не оформили PIL,1774,,20131121,DEB,64,F,0,0,2,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1775,,20131121,CSF,64,F,0,0,1,0,0.00,0.00,2,1,5000,2,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1776,0,20131121,CC,37,M,0,0,0,0,0.00,0.00,1,1,16200,0,0,0,0,0,0,0,0,0,0,3,0,Нет
не оформили PIL,1777,1,20131121,CC,31,M,0,0,0,0,0.00,0.00,2,2,46500,0,0,0,0,0,0,0,0,0,2,0,0,Нет
не оформили PIL,1778,0,20131121,DEB,28,F,0,0,1,0,0.00,0.00,1,1,11200,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1779,1,20131121,DEB,28,M,0,0,1,0,0.00,0.00,3,1,15700,1,0,0,2,0,0,0,0,0,0,0,0,Нет
оформили PIL,1780,1,20120706,CSF,31,F,2,1,0,0,46.71,0.01,2,2,26400,1,0,0,1,1,34250,0,0,0,12,54,0,Нет
оформили PIL,1781,2,20120708,CC,50,M,0,0,3,1,0.00,0.00,5,2,42800,4,0,0,3,1,52000,1,0,0,0,0,0,Нет
оформили PIL,1782,1,20120709,CSF,51,F,0,0,0,0,0.00,0.00,2,2,22000,1,0,0,1,1,10000,0,0,0,9,2,0,Нет
не оформили PIL,1783,1,20131122,CSF,67,F,1,1,0,0,16.58,0.00,3,2,47200,1,0,0,1,0,0,0,0,0,9,0,0,Нет
оформили PIL,1784,2,20120710,CSF,42,M,0,0,0,0,0.00,0.00,2,0,0,2,1,"6,747",2,1,50250.38,0,0,0,0,0,0,Нет
не оформили PIL,1785,2,20131123,CSF,59,F,0,0,1,0,0.00,0.00,2,2,49950,1,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1786,0,20131123,CC,38,F,0,0,0,0,0.00,0.00,2,2,49950,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1787,,20131123,CSF,28,F,0,0,1,0,0.00,0.00,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1788,0,20120710,CSF,37,F,0,0,1,1,0.00,0.00,2,1,4050,1,0,0,2,2,21250,0,0,0,1,13,0,Нет
не оформили PIL,1789,1,20131124,CSF,58,M,1,1,0,0,4.69,0.00,3,0,0,1,0,0,1,0,0,0,0,0,15,57,0,Нет
не оформили PIL,1790,5,20131124,CSF,36,M,0,0,0,0,0.00,0.00,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1791,0,20120710,CSF,58,F,0,0,1,0,0.00,0.00,3,1,6050,1,0,0,3,1,11050,0,0,0,8,23,0,Нет
не оформили PIL,1792,2,20131125,CC,33,M,0,0,0,0,0.00,0.00,1,1,32000,0,0,0,0,0,0,0,0,0,3,0,0,Нет
оформили PIL,1793,1,20120711,DEB,48,F,0,0,2,0,0.00,0.00,3,1,25900,2,0,0,2,1,28200,0,0,0,2,29,0,Нет
не оформили PIL,1794,0,20131126,CC,60,F,0,0,0,0,0.00,0.00,1,1,45400,0,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1795,2,20131126,CC,47,M,0,0,1,0,0.00,0.00,3,2,38500,0,0,0,1,0,0,0,0,0,1,113,0,Нет
оформили PIL,1796,2,20120712,CSF,33,M,0,0,2,0,0.00,0.00,2,1,6500,5,1,"38,129",1,1,20000,0,0,0,10,35,0,Нет
не оформили PIL,1797,,20131127,CSF,46,F,0,0,1,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1798,0,20131127,CC,30,F,0,0,0,0,0.00,0.00,1,1,3600,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1799,2,20120712,CSF,43,M,0,0,1,1,0.00,0.00,4,2,22800,1,0,0,3,1,78027.11,0,0,0,1,15,0,Нет
оформили PIL,1800,2,20120713,CSF,32,F,0,0,0,0,0.00,0.00,2,1,15700,4,1,"8,499",1,1,91172.18,0,0,0,0,6,0,Нет
не оформили PIL,1801,,20131128,PIL,58,F,0,0,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1802,1,20131128,CC,43,M,0,0,0,0,0.00,0.00,1,1,21100,0,0,0,0,0,0,0,0,0,0,2,0,Нет
не оформили PIL,1803,5,20131128,CC,39,F,0,0,0,0,0.00,0.00,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Нет
не оформили PIL,1804,2,20131128,CSF,29,F,0,0,0,0,0.00,0.00,2,2,50150,1,0,0,1,0,0,0,0,0,0,0,0,Нет
оформили PIL,1805,1,20120714,CSF,65,F,0,0,1,1,0.00,0.00,5,2,38200,2,0,0,4,1,44161.62,0,0,0,2,0,0,Нет
оформили PIL,1806,0,20120716,CSF,51,F,0,0,0,0,0.00,0.00,3,1,6000,1,0,0,2,1,38582.16,0,0,0,0,0,0,Нет
оформили PIL,1807,0,20120716,CSF,58,F,0,0,1,1,0.00,0.00,3,2,28600,1,0,0,1,1,10000,0,0,0,0,0,0,Нет
оформили PIL,1808,2,20120717,CSF,61,M,0,0,1,0,0.00,0.00,4,1,30000,1,0,0,3,1,30000,0,0,0,1,0,0,Нет
оформили PIL,1809,2,20120718,CC,48,M,0,0,0,0,0.00,0.00,8,1,35300,1,0,0,4,2,97888,0,0,0,0,20,0,Нет
оформили PIL,1810,2,20120719,CSF,38,F,0,0,3,1,0.00,0.00,5,2,16500,2,0,0,4,1,40250,0,0,0,1,0,0,Нет
оформили PIL,1811,2,20120721,CSF,37,M,0,0,1,1,0.00,0.00,4,2,38800,3,0,0,2,1,50250,0,0,0,0,34,0,Нет
оформили PIL,1812,2,20160610,CC,57,M,0,0,0,0,0.00,0.00,2,1,18900,0,0,0,1,0,0,0,0,0,0,1,0,Нет
оформили PIL,1813,2,20120722,CSF,40,M,0,0,2,0,0.00,0.00,3,2,20700,1,0,0,4,1,50000,0,0,0,1,4,0,Нет
оформили PIL,1814,1,20120723,CSF,46,M,0,0,1,1,84.18,0.00,1,1,8050,2,0,0,1,1,140250,1,0,0,1,0,0,Нет
оформили PIL,1815,1,20120724,ZP,30,F,3,1,4,1,71.00,0.00,1,1,1000,1,0,0,2,1,21450,0,0,0,55,24,0,Нет
оформили PIL,1816,0,20120724,ZP,68,F,1,0,0,0,0.00,0.00,4,2,49950,0,0,0,1,1,25038.21,0,0,0,10,4,0,Нет
оформили PIL,1817,2,20120725,CSF,40,M,0,0,1,1,0.00,0.00,2,1,45700,3,0,0,1,1,50000,1,0,0,1,0,0,Нет
не оформили PIL,1818,2,20131202,CC,48,F,0,0,2,1,0.00,0.00,2,2,91000,0,0,0,0,0,0,10,0,0,0,0,0,Нет
не оформили PIL,1819,0,20131202,CC,35,F,0,0,0,0,0.00,0.00,1,1,7600,0,0,0,0,0,0,0,0,0,0,0,0,Нет
оформили PIL,1820,0,20120726,CC,66,F,0,0,0,0,0.00,0.00,4,2,17700,4,0,0,3,1,30000,0,0,0,5,4,0,Нет
не оформили PIL,1821,1,20131203,CC,55,F,0,0,2,1,3.75,0.00,2,2,13300,0,0,0,0,0,0,0,0,0,0,29,0,Нет
